वक	+0	11	+	12139124	taro
वजन	+0	2	+	11848679	taro
वट	+0	7	+	11856593	taro
वत	+0	2	+	7306380	oya163
वध	+0	2	+	12027475	taro
वन	+0	11	+	11952801	taro
वनम	+0	1	+	12065539	taro
वनस	+0	1	+	9489403	Shakyamuni
वप	+0	4	+	12149490	taro
वभ	+0	2	+	11811895	taro
वम	+0	2	+	11773171	taro
वय	+0	2	+	11943290	taro
वयस	+0	1	+	12014826	taro
वर	+0	101	+	12027474	taro
वरणक	+0	1	+	12130411	taro
वरम	+0	1	+	12208664	taro
वरहर	+0	5	+	12149852	taro
वल	+0	5	+	11825661	taro
वव	+0	4	+	11848536	taro
वश	+0	4	+	11929443	taro
वस	+0	13	+	12049597	taro
वसक	+0	1	+	11855672	taro
वसन	+0	6	+	11756350	taro
वह	+0	1	+	11987395	taro
वहर	+0	2	+	11924968	taro
श	+0	205	+	11828369	taro
शक	+0	6	+	11929435	taro
शकक	+0	1	+	12043162	taro
शत	+0	4	+	11763445	taro
शन	+0	6	+	12204141	taro
शनब	+0	1	+	12292194	taro
शनम	+1	2	+	11766011	taro
शनसम	+0	1	+	12152958	taro
शप	+0	1	+	11929521	taro
शब	+1	13	+	11929502	taro
शम	+0	5	+	11858215	taro
शर	+0	14	+	12065772	taro
शरण	+0	2	+	3870881	santarai
शरद	+0	2	+	12152738	taro
शल	+0	2	+	11764022	taro
शश	+0	1	+	12252011	taro
शहर	+0	6	+	11864820	taro
शहरव	+0	1	+	11890774	taro
ष	+0	176	+	11856593	taro
षअघ	+0	4	+	12006878	taro
षक	+0	61	+	12295228	taro
षकल	+0	1	+	12148347	taro
षकस	+0	1	+	11998648	taro
षकहर	+0	1	+	11861812	taro
षगर	+0	1	+	11773175	taro
षण	+0	6	+	12152739	taro
षणहर	+0	1	+	11940959	taro
षत	+0	1	+	11953025	taro
षभन	+0	1	+	11814039	taro
षम	+0	15	+	12000576	taro
षमत	+0	2	+	11984073	taro
षय	+0	4	+	11856415	taro
षयहर	+0	1	+	11763407	taro
षर	+0	1	+	11823337	taro
षस	+0	1	+	12332181	taro
षसम	+0	2	+	11790947	taro
षहर	+0	2	+	11929502	taro
स	+5	1292	+	11924698	taro
सएप	+0	1	+	11856437	taro
सक	+2	301	+	11811983	taro
सगरम	+0	1	+	12024005	taro
सङ	+0	2	+	12035432	taro
सच	+1	5	+	11764242	taro
सज	+0	14	+	12154462	taro
सञ	+0	1	+	12068267	taro
सट	+0	3	+	12162349	taro
सडकक	+0	1	+	12022210	taro
सडकम	+1	2	+	12353863	taro
सत	+0	9	+	12010599	taro
सद	+0	1	+	11924941	taro
सदस	+0	2	+	11963172	taro
सध	+1	29	+	11839670	taro
सन	+0	21	+	11848308	taro
सनक	+0	1	+	11763591	taro
सनग	+0	2	+	12152967	taro
सनल	+0	1	+	12130411	taro
सनस	+0	1	+	11814051	taro
सप	+0	4	+	12223295	taro
सपन	+0	5	+	11846255	taro
सफ	+0	6	+	11763468	taro
सफल	+0	4	+	12068054	taro
सब	+1	104	+	4268966	Balamax
सबल	+0	1	+	12043176	taro
सम	+0	110	+	12012577	taro
समक	+0	1	+	11840301	taro
समतल	+0	2	+	11791008	taro
समम	+0	1	+	11756463	taro
समय	+0	28	+	11924213	taro
समयक	+0	3	+	11763477	taro
समयद	+0	4	+	12020442	taro
समयन	+0	3	+	11929450	taro
समयम	+0	2	+	11890956	taro
समयल	+0	1	+	11883822	taro
समयसम	+0	1	+	1897962	LanguageExpert
समर	+0	2	+	12196672	taro
समल	+0	1	+	11763491	taro
समस	+0	18	+	11848634	taro
समसक	+0	2	+	12047503	taro
सय	+0	2	+	11839642	taro
सर	+0	15	+	12068412	taro
सरब	+0	1	+	11841982	taro
सरल	+0	4	+	11979286	taro
सल	+0	19	+	11875850	taro
सव	+0	2	+	11922463	taro
सवर	+0	1	+	12207009	taro
सवहर	+0	1	+	11845679	taro
सस	+0	8	+	12296767	taro
सह	+0	14	+	11828366	taro
सहकर	+0	1	+	11924506	taro
सहज	+0	1	+	11977940	taro
सहन	+0	1	+	12043169	taro
सहप	+0	1	+	11929413	taro
सहभ	+0	1	+	11913098	taro
सहमत	+0	6	+	11784915	taro
सहय	+0	7	+	11766424	taro
सहर	+0	23	+	11765991	taro
सहरक	+0	2	+	11788625	taro
सहरब	+0	2	+	12065527	taro
सहरम	+0	3	+	12159320	taro
ह	+4	1783	+	12341968	taro
हक	+0	8	+	11814045	taro
हकहर	+0	1	+	12037710	taro
हज	+0	20	+	11809280	taro
हड	+0	1	+	11839639	taro
हत	+0	8	+	12054439	taro
हथ	+0	1	+	11970295	taro
हन	+2	158	+	11791002	taro
हनक	+0	1	+	11919569	taro
हनत	+0	4	+	11977927	taro
हप	+0	16	+	11913409	taro
हय	+0	1	+	11763521	taro
हर	+1	209	+	11864748	taro
हरण	+0	4	+	12051547	taro
हल	+0	13	+	12054479	taro
हलक	+0	1	+	11987334	taro
हस	+0	6	+	11938422	taro
हहर	+0	1	+	12169034	taro
१	+0	4	+	12051489	taro
१०	+0	3	+	12149921	taro
१००	+0	2	+	12295228	taro
१,०००	+0	1	+	12014601	taro
१०००	+0	1	+	11811894	taro
१०,०००	+0	1	+	12283042	taro
१२	+0	2	+	11929373	taro
१३	+0	5	+	12049663	taro
१४	+0	2	+	12063551	taro
१५	+0	1	+	11809347	taro
१९	+0	2	+	11929367	taro
१९३३	+0	1	+	11864850	taro
२०	+0	4	+	11841981	taro
२००६	+0	1	+	11809359	taro
२०१३	+0	1	+	11864705	taro
२१	+0	2	+	12051586	taro
२२	+0	2	+	11811865	taro
२४	+0	3	+	11973409	taro
३	+0	7	+	12186380	taro
३०	+0	1	+	12152731	taro
३,०००	+0	1	+	11978018	taro
३:२०	+0	1	+	12020422	taro
३:३०	+0	1	+	12012646	taro
४०	+0	1	+	12217664	taro
४:३०	+0	1	+	12047415	taro
५	+0	4	+	11811888	taro
५४	+0	4	+	12163537	taro
६	+0	1	+	11938165	taro
६५	+0	1	+	11811866	taro
७१	+0	1	+	12049627	taro
८	+0	4	+	11791022	taro
८६	+0	1	+	11809280	taro
९	+0	1	+	12193317	taro
९३	+0	1	+	11938098	taro
