ምድያብ	+0	1	+	10852931	\N
ምድጃ	+0	2	+	10833136	\N
ምጅማሩ	+0	1	+	10809126	\N
ምጅማር	+0	1	+	10884034	\N
ምጅማርና	+0	1	+	10886259	\N
ምጅማርካ	+0	1	+	10816093	\N
ምገበርኩ	+0	1	+	10875233	\N
ምገበርካ	+0	1	+	10826841	\N
ምጉዓዝ	+0	2	+	10818796	\N
ምጉዳል	+0	4	+	10816118	\N
ምግሳስ	+0	1	+	10875189	\N
ምግቢ	+0	18	+	10889248	\N
ምግባር	+0	14	+	10853186	\N
ምግባርካ	+0	1	+	10896044	\N
ምግዳድ	+0	1	+	10818568	\N
ምግፋፍ	+0	1	+	10891477	\N
ምጒዓዝ	+0	2	+	10835442	\N
ምጕዓዝ	+0	2	+	10819028	\N
ምጕያይ	+0	1	+	10891761	\N
ምጣፋእ	+0	1	+	10812073	\N
ምጥማት	+0	1	+	10811817	\N
ምጥቃም	+0	4	+	10880790	\N
ምጥቃዕ	+0	1	+	10815860	\N
ምጥዋቕ	+0	1	+	10825471	\N
ምጥፋእ	+0	1	+	10863575	\N
ምጥፍፋእ	+0	1	+	10837789	\N
ምጭዋት	+0	1	+	10868758	\N
ምጭውቲ	+0	1	+	10838222	\N
ምጭዳር	+0	1	+	10878137	\N
ምጽላው	+0	1	+	10811716	\N
ምጽሓፍ	+0	1	+	10835821	\N
ምጽሓፍን	+0	2	+	10853237	\N
ምጽራር	+0	1	+	10835105	\N
ምጽባይ	+0	4	+	10894290	\N
ምጽዋር	+0	1	+	10874744	\N
ምጽዋት	+0	2	+	10869696	\N
ምፍላጥ	+0	3	+	10835704	\N
ምፍላጥና	+0	1	+	10835461	\N
ምፍሕፋሕ	+0	1	+	10814032	\N
ምፍራምካ	+0	1	+	10818387	\N
ምፍራይ	+0	1	+	10825243	\N
ምፍርራህ	+0	1	+	10833854	\N
ምፍርራሕ	+0	1	+	10866707	\N
ምፍሳስ	+0	1	+	10835172	\N
ምፍናው	+0	1	+	10811758	\N
ምፍዳይ	+0	1	+	10842268	\N
ሞሊ	+0	1	+	10807389	\N
ሞሳ	+0	2	+	10872477	\N
ሞስኮ	+0	1	+	10875080	\N
ሞቕሽሽ	+0	1	+	10855564	\N
ሞባይል	+0	2	+	10833152	\N
ሞባይልካ	+0	1	+	10853286	\N
ሞተረ	+0	1	+	10811668	\N
ሞተር	+0	3	+	10896511	\N
ሞቱ	+0	1	+	10807398	\N
ሞት	+0	21	+	10830922	\N
ሞትኩ	+0	1	+	10855740	\N
ሞት'ውን	+0	1	+	10830840	\N
ሞቶሳይክል	+0	1	+	10835232	\N
ሞኒካ	+0	1	+	10837549	\N
ሞና	+0	1	+	10847852	\N
ሞንሮ	+0	1	+	10834024	\N
ሞያ	+0	1	+	10886884	\N
ሞያኡ	+0	1	+	10869316	\N
ሞያኻ	+0	1	+	10831157	\N
ሞይተ	+0	1	+	10855740	\N
ሞይቱ	+0	2	+	10838222	\N
ሞይታ	+0	3	+	10898361	\N
ሞይኡ	+0	1	+	10840514	\N
ሞዴል	+0	1	+	10835681	\N
ሞግዚትነት	+0	1	+	10878170	\N
ረሓቐለይ	+0	1	+	10855241	\N
ረምታ	+0	1	+	10845357	\N
ረሲሑ	+0	1	+	10839990	\N
ረሲኖም	+0	1	+	10868796	\N
ረሲዐናኦ	+0	1	+	10858660	\N
ረሲዐየን	+0	1	+	10874957	\N
ረሲዐዮ	+0	1	+	10847986	\N
ረሲዒዎ	+0	1	+	10850583	\N
ረሲዓቶ	+0	1	+	10894012	\N
ረሲዕዋ	+0	1	+	10853166	\N
ረሳሕ	+0	3	+	10853266	\N
ረስሓት	+0	1	+	10818715	\N
ረስኒ'ውን	+0	1	+	10827167	\N
ረስዔዮ'የ	+0	1	+	10855351	\N
ረቂቕ	+0	4	+	10811320	\N
ረቃቅ	+0	1	+	8816502	dagnaq
ረቛሒ	+0	1	+	10815763	\N
ረበሽቲ	+0	1	+	10835485	\N
ረባሺት	+0	1	+	10893841	\N
ረቤካ	+0	1	+	10842667	\N
ረብሓ	+0	4	+	10869768	\N
ረብሓታት	+0	1	+	10855391	\N
ረአየት	+0	1	+	10827280	\N
ረአዩዎ	+0	1	+	10835079	\N
ረኣኹ	+0	2	+	10827638	\N
ረኣዩ	+0	1	+	10891544	\N
ረኣዮ	+0	1	+	10825174	\N
ረኸበቶ	+0	1	+	10866452	\N
ረኺበ	+0	3	+	10820795	\N
ረኺበላ	+0	1	+	10866882	\N
ረኺበያ	+0	2	+	10804585	\N
ረኺበዮ	+0	3	+	10874977	\N
ረኺቡ	+0	4	+	10821180	\N
ረኺባ	+0	1	+	10824967	\N
ረኺብና	+0	3	+	10833606	\N
ረኺብካ	+0	1	+	10845084	\N
ረኺብካሉ'ዶ	+0	1	+	10842747	\N
ረኺብካና	+0	1	+	10866117	\N
ረኺብካያ	+0	1	+	10853116	\N
ረኺቦሙዎ	+0	1	+	10818687	\N
ረኺቦም	+0	3	+	10868703	\N
ረኽሲ	+0	2	+	10837629	\N
ረድኤት	+0	2	+	10863718	\N
ረገጥካ	+0	1	+	10884432	\N
ረጽሚ	+0	1	+	10855424	\N
ረፑብሊክ	+0	1	+	10858263	\N
ሩሳውያን	+0	1	+	10874620	\N
ሩስያ	+0	3	+	10833854	\N
ሩስያን	+0	2	+	10855858	\N
ሩስያኛ	+0	1	+	10858480	\N
ሩስያውያን	+0	1	+	10827290	\N
ሩባ	+0	2	+	10875426	\N
ሩዝ	+0	5	+	10830936	\N
ሩዝቨልት	+0	1	+	10840018	\N
ሩዝን	+0	1	+	10831193	\N
ሩፍታ	+0	1	+	10896044	\N
ሪሒቑ	+0	1	+	10811433	\N
ሪቨርስ	+0	1	+	10863345	\N
ሪታ	+0	1	+	10868954	\N
ሪቻርድ	+0	1	+	10807356	\N
ሪአያ	+0	1	+	10864140	\N
ሪዮ	+0	1	+	10874864	\N
ሪጋ	+0	2	+	10884786	\N
ራህዋ	+0	1	+	10868895	\N
ራህያ	+0	1	+	10816159	\N
ራኬት	+0	1	+	10840667	\N
ራዕዲ	+0	2	+	10866124	\N
ራድዮ	+0	1	+	10831064	\N
ራድዮን	+0	1	+	10818541	\N
ሬሳ	+0	4	+	10868727	\N
ሬድዮ	+0	1	+	10831576	\N
ር	+0	1	+	10814292	\N
ርሑስ	+0	1	+	10878023	\N
ርሑቕ	+0	8	+	10853143	\N
ርሒቐ	+0	1	+	10813676	\N
ርሒቑ	+0	1	+	10811755	\N
ርሓቐለይ	+0	1	+	10844989	\N
ርሓቕ	+0	2	+	10888957	\N
ርሕሚ	+0	1	+	10869656	\N
ርሕራሐ	+0	1	+	10820882	\N
ርሕቀት	+0	4	+	10868828	\N
ርሕቐት	+0	11	+	10813484	\N
ርሕቕ	+0	2	+	10818433	\N
ርሕብቲ	+0	1	+	10820789	\N
ርሳስ	+0	2	+	10821234	\N
ርባ	+0	1	+	10880574	\N
ርብዒ	+0	3	+	10837491	\N
ርትዓዊ	+0	1	+	10858259	\N
ርትዓውን	+0	1	+	10855858	\N
ርኢና	+0	1	+	10825219	\N
ርኢናያ	+0	1	+	10880410	\N
ርኢኻዮ	+0	1	+	10815940	\N
ርኣዩ	+0	1	+	10811722	\N
ርኣዩለይ	+0	1	+	10855403	\N
ርኤ	+0	1	+	10875168	\N
ርኤየዮ	+0	1	+	10816434	\N
ርኤያ	+0	2	+	10827320	\N
ርኤዮ	+0	4	+	10827316	\N
ርኤዮም	+0	1	+	10891541	\N
ርእሰ	+0	5	+	10840528	\N
ርእሰ-ቅትለት	+0	1	+	10826778	\N
ርእሰ-ተኣማንነት	+0	1	+	10850095	\N
ርእሰ-ናእዳ	+0	1	+	10887137	\N
ርእሰይ	+0	4	+	10892392	\N
ርእሱ	+0	9	+	10807245	\N
ርእሲ	+0	1	+	10827167	\N
ርእሳ	+0	2	+	10886741	\N
ርእስና	+0	3	+	10811196	\N
ርእስኻ	+0	3	+	10868960	\N
ርእሶም	+0	1	+	10894439	\N
ርእየ	+0	8	+	10825191	\N
ርእየያ	+0	1	+	10818823	\N
ርእየዮ	+0	2	+	10874693	\N
ርእዩ	+0	2	+	10868842	\N
ርእዩኒ	+0	1	+	10853664	\N
ርእይቶ	+0	3	+	10840419	\N
ርእይቶታትካ	+0	1	+	10891776	\N
ርእይቶኻ	+0	1	+	10866067	\N
ርክባት	+0	2	+	10845253	\N
ርክባትን	+0	1	+	10815964	\N
ርክብ	+0	13	+	10826757	\N
ርክቦም	+0	1	+	10872442	\N
ርኽበት	+0	2	+	10821001	\N
ርዮ	+0	1	+	10847945	\N
ርጉጽ	+0	2	+	10835220	\N
ርግቢ	+0	1	+	10853210	\N
ርግቢት	+0	2	+	10889467	\N
ርግጸኛ	+0	9	+	10814232	\N
ሮመዮ	+0	1	+	10855257	\N
ሮማ	+0	2	+	10889420	\N
ሮማን	+0	2	+	10853551	\N
ሮማውያን	+0	1	+	10825447	\N
ሮም	+0	3	+	10840253	\N
ሮበርት	+0	2	+	10872779	\N
ሮቡዕ	+0	1	+	10804699	\N
ሮቢን	+0	1	+	10804738	\N
ሮቦት	+0	2	+	10869280	\N
ሮኬት	+0	2	+	10821212	\N
ሮዛ	+0	3	+	10835220	\N
ሮይ	+0	1	+	10807327	\N
ሮጀር	+0	1	+	10831064	\N
ሰለማዊ	+0	1	+	10889170	\N
ሰለስተ	+0	19	+	10855479	\N
ሰለስት	+0	1	+	10868685	\N
ሰለይቲ	+0	1	+	10837845	\N
ሰለጣ	+0	1	+	10888798	\N
ሰሉስ	+0	4	+	10804762	\N
ሰላሊ	+0	1	+	10811775	\N
ሰላማዊ	+0	1	+	10859159	\N
ሰላም	+0	17	+	10880790	\N
ሰላምታ	+0	2	+	10818910	\N
ሰላምታይ	+0	1	+	10840136	\N
ሰላምን	+0	2	+	10896381	\N
ሰላሳ	+0	2	+	10877990	\N
ሰላጣን	+0	2	+	10889248	\N
ሰሌዳ	+0	3	+	10888927	\N
ሰሌዳታት	+0	1	+	10831316	\N
ሰልፊ	+0	5	+	10811674	\N
ሰሓቕ	+0	2	+	10868968	\N
ሰሓበ	+0	1	+	10821017	\N
ሰሓቢ	+0	2	+	10811716	\N
ሰሙናዊ	+0	1	+	10845428	\N
ሰሙን	+0	15	+	10842441	\N
ሰሚሩ	+0	1	+	10821503	\N
ሰሚዐ	+0	4	+	10898264	\N
ሰሚዐዮ	+0	1	+	10848238	\N
ሰሚዓ	+0	1	+	10818830	\N
ሰሚዔ	+0	1	+	10838003	\N
ሰሚዕካ	+0	1	+	10896641	\N
ሰማንያን	+0	1	+	10898554	\N
ሰማዕኩ	+0	1	+	10813797	\N
ሰማያት	+0	2	+	10898085	\N
ሰማያዊ	+0	3	+	10804680	\N
ሰማይ	+0	6	+	10898438	\N
ሰማይን	+0	1	+	10831524	\N
ሰሜናዊ	+0	3	+	10821537	\N
ሰሜን	+0	5	+	10848131	\N
ሰምዐ	+0	2	+	10898301	\N
ሰምየያ	+0	1	+	10813441	\N
ሰምያዊት	+0	1	+	10818695	\N
ሰረቕቲ	+0	1	+	10855967	\N
ሰሪሐ	+0	1	+	10889032	\N
ሰሪሐዮ	+0	1	+	10865902	\N
ሰሪሑሉ	+0	1	+	10869316	\N
ሰሪሓ	+0	1	+	10813883	\N
ሰሪሓቶ	+0	1	+	10812065	\N
ሰሪሔ	+0	2	+	10892367	\N
ሰሪሕና	+0	1	+	10807571	\N
ሰሪቆም	+0	1	+	10855967	\N
ሰሪቐ	+0	2	+	10875116	\N
ሰሪቑ	+0	3	+	10818477	\N
ሰሪቑዎ	+0	1	+	10820811	\N
ሰሪቕዎ	+0	1	+	10880436	\N
ሰሪቖሙዎ	+0	1	+	10852938	\N
ሰሪቖም	+0	1	+	10833724	\N
ሰራሕተኛ	+0	5	+	10869649	\N
ሰራሕተኛታት	+0	8	+	10831598	\N
ሰራሕተኛታትና	+0	1	+	10855485	\N
ሰራቒ	+0	2	+	10850583	\N
ሰራዊቱ	+0	1	+	10875197	\N
ሰራዊት	+0	12	+	10833721	\N
ሰራዊቶም	+0	1	+	10833836	\N
ሰር	+0	1	+	10896332	\N
ሰርከስ	+0	2	+	10886346	\N
ሰቒልኩምዎም	+0	1	+	10827342	\N
ሰቒልዎ	+0	1	+	10886263	\N
ሰቒሎምዋ	+0	1	+	10814092	\N
ሰበ-ስልጣናት	+0	1	+	10820618	\N
ሰበይ	+0	1	+	10889651	\N
ሰበይቲ	+0	13	+	10835623	\N
ሰበይትን	+0	1	+	10891977	\N
ሰቢሩ	+0	1	+	10811822	\N
ሰባቢረዮ	+0	1	+	10815914	\N
ሰባት	+0	101	+	10818636	\N
ሰባት'ውን	+0	1	+	10827638	\N
ሰባት'ዚኦም	+0	1	+	10886271	\N
ሰብ	+0	159	+	10888905	\N
ሰብነቱ	+0	1	+	10830767	\N
ሰብነት	+0	4	+	10863718	\N
ሰብነትና	+0	2	+	10845616	\N
ሰብነትን	+0	1	+	10824732	\N
ሰብን	+0	3	+	10804768	\N
ሰብኡት	+0	3	+	10872672	\N
ሰብኡትናን	+0	1	+	10866485	\N
ሰብኣዊ	+0	1	+	10809422	\N
ሰብኣይ	+0	25	+	10886909	\N
ሰብኣይን	+0	1	+	10891977	\N
ሰብ'ውን	+0	1	+	10835238	\N
ሰብ'ዚ	+0	1	+	10855229	\N
ሰብ'የ	+0	1	+	10891730	\N
ሰብይቲ	+0	1	+	10825415	\N
ሰትየ	+0	3	+	10807180	\N
ሰነ	+0	2	+	10863798	\N
ሰነን	+0	1	+	10896547	\N
ሰነ-ኣእምሮኣዊ	+0	1	+	10886611	\N
ሰነዳት	+0	2	+	10833910	\N
ሰኑይ	+0	2	+	10804479	\N
ሰናብቲ	+0	1	+	10816037	\N
ሰናቲም	+0	3	+	10889225	\N
ሰናይ	+0	1	+	10831534	\N
ሰንበት	+0	5	+	10830788	\N
ሰንበትን	+0	1	+	10850589	\N
ሰንበደ	+0	1	+	10869170	\N
ሰንቢዱ	+0	1	+	10821174	\N
ሰንድዎ	+0	1	+	10825174	\N
ሰኣለይ	+0	1	+	10816408	\N
ሰኣላይ	+0	1	+	10851011	\N
ሰኣንናዮ	+0	1	+	10807266	\N
ሰኪዔት	+0	1	+	10825196	\N
ሰክዒት	+0	2	+	10824829	\N
ሰክዔት	+0	1	+	10889634	\N
ሰኺሩ'ዩ	+0	1	+	10845468	\N
ሰዊእኹም	+0	1	+	10865894	\N
ሰው	+0	1	+	10850640	\N
ሰውራ	+0	5	+	10820572	\N
ሰዓል	+0	1	+	10858572	\N
ሰዓልኩ	+0	1	+	10893942	\N
ሰዓማ	+0	1	+	10811239	\N
ሰዓሪ	+0	1	+	10812052	\N
ሰዓበኒ	+0	1	+	10845022	\N
ሰዓብታን	+0	1	+	10896338	\N
ሰዓተይ	+0	1	+	10863871	\N
ሰዓቱ	+0	2	+	10816495	\N
ሰዓታት	+0	7	+	10835095	\N
ሰዓት	+0	50	+	10866359	\N
ሰዓት'ዚ	+0	1	+	10891431	\N
ሰይተቦ	+0	1	+	10866441	\N
ሰይፉ	+0	1	+	10863904	\N
ሰደቓ	+0	1	+	10813559	\N
ሰዲደ	+0	1	+	10807222	\N
ሰዲዱለይ	+0	3	+	10821372	\N
ሰዲዱልካ	+0	1	+	10840228	\N
ሰዲዳታ	+0	1	+	10825415	\N
ሰዲዳትልና	+0	1	+	10884292	\N
ሰዲድዎ	+0	1	+	10837673	\N
ሰዲድዎም	+0	1	+	10898154	\N
ሰዲዶሙለይ	+0	1	+	10824560	\N
ሰዲዶሙልና	+0	1	+	10880831	\N
ሰዶመኛ	+0	1	+	10848670	\N
ሰጉም	+0	1	+	10807189	\N
ሰጐጎም	+0	1	+	10874894	\N
ሰጒሙ	+0	1	+	10811239	\N
ሰጒግዎም	+0	1	+	10898475	\N
ሰጕም	+0	1	+	10809229	\N
ሰጣሕ	+0	2	+	10840287	\N
ሰፈረን	+0	1	+	10863542	\N
ሰፈር	+0	2	+	10853210	\N
ሰፊሕ	+0	1	+	10891635	\N
ሱ	+0	1	+	10820559	\N
ሱር	+0	1	+	10898554	\N
ሱር-በተኻዊ	+0	1	+	10880489	\N
ሱሳን	+0	1	+	10835228	\N
ሱቕ	+0	3	+	10881015	\N
ሱዛን	+0	2	+	10811808	\N
ሱፐርማን	+0	1	+	10840566	\N
ሲሞን	+0	1	+	10815937	\N
ሲስተም	+0	2	+	10883944	\N
ሲሶ	+0	1	+	10877614	\N
ሲቪላውያንን	+0	1	+	10833870	\N
ሲነማ	+0	2	+	10853355	\N
ሲኔማ	+0	1	+	10811637	\N
ሲያትል	+0	1	+	10831591	\N
ሲዲ	+0	1	+	10831427	\N
ሲድኒ	+0	1	+	10874994	\N
ሳሊ	+0	1	+	10811985	\N
ሳላ	+0	2	+	10821498	\N
ሳልሞን	+0	1	+	10816073	\N
ሳልሳይ	+0	8	+	10855673	\N
ሳሎን	+0	6	+	10894494	\N
ሳሕቲ	+0	2	+	10842986	\N
ሳሙና	+0	1	+	10818715	\N
ሳሙኤል	+0	1	+	10837713	\N
ሳሚ	+0	1	+	10837832	\N
ሳማንታ	+0	1	+	10833382	\N
ሳም	+0	1	+	10835146	\N
ሳምንታት	+0	1	+	10853644	\N
ሳሞራይን	+0	1	+	10881034	\N
ሳራ	+0	2	+	10837849	\N
ሳሬት	+0	1	+	10851049	\N
ሳሻ	+0	1	+	10898663	\N
ሳናቲም	+0	1	+	10839763	\N
ሳንቡእን	+0	2	+	10895900	\N
ሳንቲም	+0	5	+	10845240	\N
ሳንታ	+0	1	+	10833894	\N
ሳንኬሎ	+0	1	+	10815805	\N
ሳንዱቕ	+0	3	+	10813850	\N
ሳንድራ	+0	1	+	10874806	\N
ሳንጣ	+0	5	+	10845402	\N
ሳንጣኻ	+0	1	+	10863575	\N
ሳእኑ	+0	2	+	10886263	\N
ሳእና	+0	1	+	10818283	\N
ሳእናን	+0	1	+	10842589	\N
ሳእንታት	+0	1	+	10889665	\N
ሳኪ	+0	1	+	10811992	\N
ሳክሰን	+0	1	+	10898777	\N
ሳዕ	+0	8	+	10884677	\N
ሳዕሪ	+0	4	+	10875299	\N
ሳዕሲዓ	+0	1	+	10807317	\N
ሳዕሲዔ	+0	1	+	10880592	\N
ሳዕሳዕቲ	+0	1	+	10825338	\N
ሳዕስዒት	+0	4	+	10809559	\N
ሳዕቤናት	+0	1	+	10896534	\N
ሳዕቤን	+0	2	+	10842828	\N
ሳድሰይቲ	+0	1	+	10850982	\N
ሳጓ	+0	1	+	10826749	\N
ሳጹን	+0	2	+	10875561	\N
ሴፉን	+0	1	+	10837907	\N
ሴፍ	+0	2	+	10880919	\N
ስለ	+0	32	+	10843045	\N
ስለምቕሉልነትኩም	+0	1	+	10874860	\N
ስለምታይ	+0	5	+	10858357	\N
ስለምንታይ	+0	15	+	10880859	\N
ስለስተ	+0	1	+	10855601	\N
ስለቲ	+0	4	+	10814236	\N
ስለእተመልሰ	+0	1	+	10894485	\N
ስለእተረገጣ	+0	1	+	10809435	\N
ስለእተሰምዐ	+0	1	+	10884466	\N
ስለእተባረረን	+0	1	+	10833304	\N
ስለእተኸደንካ	+0	1	+	10853341	\N
ስለእተወቕዐት	+0	1	+	10833669	\N
ስለእተጸበኻና	+0	1	+	10826761	\N
ስለእትመጽእ	+0	1	+	10893916	\N
ስለእንመርጽን	+0	1	+	10855261	\N
ስለዘለኹ	+0	1	+	10831165	\N
ስለዘለዉ	+0	1	+	10826662	\N
ስለዘለዎ	+0	1	+	10880549	\N
ስለዘላ	+0	1	+	10872105	\N
ስለዘሎ	+0	5	+	10898244	\N
ስለዘሎኒ	+0	1	+	10850095	\N
ስለዘሕልፉ	+0	1	+	10838003	\N
ስለዘንደድካለይ	+0	1	+	10842742	\N
ስለዘየለ	+0	1	+	10891794	\N
ስለዘየሎ	+0	1	+	10853524	\N
ስለዘይረኸብክዋ	+0	1	+	10816471	\N
ስለዘይተገደሰትለይ	+0	1	+	10825467	\N
ስለዘይነበሮም	+0	1	+	10896556	\N
ስለዘይኮነ	+0	1	+	10855200	\N
ስለዘይኮና	+0	1	+	10872457	\N
ስለ'ዚ	+0	1	+	10814287	\N
ስለዚ	+0	11	+	10815692	\N
ስለዝሃብካኒ	+0	1	+	10847922	\N
ስለዝሓሰበት	+0	1	+	10824973	\N
ስለዝሓስብ	+0	1	+	10840422	\N
ስለዝመልኦ	+0	1	+	10868968	\N
ስለዝሰበሮ	+0	1	+	10818843	\N
ስለዝበረደ	+0	1	+	10888886	\N
ስለዝነበረ	+0	1	+	10833304	\N
ስለዝነበረት	+0	1	+	10866441	\N
ስለዝነበረን	+0	1	+	10891541	\N
ስለዝነበሮ	+0	1	+	10850066	\N
ስለዝነበሮምን	+0	1	+	10891541	\N
ስለዝነግረልካ	+0	1	+	10813721	\N
ስለዝኣተወን	+0	1	+	10833304	\N
ስለዝኸደት	+0	1	+	10833304	\N
ስለዝኸዱ	+0	1	+	10853644	\N
ስለዝኽእል	+0	1	+	10872975	\N
ስለዝኾነ	+0	10	+	10875168	\N
ስለዝኾነት	+0	3	+	10875334	\N
ስለዝኾነን	+0	1	+	10855261	\N
ስለዝኾኑ	+0	1	+	10833353	\N
ስለዝኾንካ	+0	2	+	10826730	\N
ስለዝወሰኸት	+0	1	+	10824782	\N
ስለዝውሓዱ	+0	1	+	10872672	\N
ስለዝደልዩ	+0	1	+	10838053	\N
ስለዝጀመረ	+0	2	+	10856115	\N
ስለዝገብር	+0	1	+	10839686	\N
ስለዝጉዓዝ	+0	1	+	10816132	\N
ስለዝግበረላ	+0	1	+	10891709	\N
ስለዝጠፍኦ	+0	1	+	10820660	\N
ስለዝጸልኦ	+0	1	+	10831567	\N
ስለዝጸሓፍካዮ	+0	1	+	10855501	\N
ስለዝጸረፈኒ	+0	1	+	10818104	\N
ስለዝጸንሐ	+0	1	+	10837388	\N
ስለዝጽገሙ	+0	1	+	10866047	\N
ስለዝፈትዎ	+0	1	+	10831567	\N
ስለዝፈጸመ	+0	1	+	10827187	\N
ስለዝፍትን	+0	1	+	10811912	\N
ስለያ	+0	1	+	10842692	\N
ስለያዊ	+0	1	+	10831334	\N
ስሉጥ	+0	1	+	10837666	\N
ስልማት	+0	2	+	10852938	\N
ስልሲት	+0	1	+	10877595	\N
ስልኪ	+0	1	+	10889722	\N
ስልክታት	+0	1	+	10889722	\N
ስልጠና	+0	3	+	10850576	\N
ስልጣናቶም	+0	1	+	10863402	\N
ስልጣን	+0	13	+	10818332	\N
ስሒቕዎ	+0	1	+	10868842	\N
ስሒቖም	+0	1	+	10884010	\N
ስሓባ	+0	1	+	10842549	\N
ስሓቦ	+0	1	+	10848290	\N
ስሕበት	+0	2	+	10818362	\N
ስሕበት'ቲ	+0	1	+	10868793	\N
ስመይ	+0	2	+	10843094	\N
ስሙ	+0	4	+	10884080	\N
ስሚዝ	+0	11	+	10811752	\N
ስማ	+0	2	+	10837289	\N
ስም	+0	6	+	10830802	\N
ስምምዕ	+0	7	+	10864243	\N
ስምምዕ'ዚ	+0	1	+	10818903	\N
ስምዒ	+0	1	+	10887134	\N
ስምዒቱ	+0	1	+	10816344	\N
ስምዒታተይ	+0	1	+	10850260	\N
ስምዒታት	+0	1	+	10842409	\N
ስምዒታዊ	+0	2	+	10855624	\N
ስምዒት	+0	7	+	10875211	\N
ስምዒትን	+0	1	+	10826676	\N
ስረ	+0	2	+	10840054	\N
ስረታት	+0	1	+	10875258	\N
ስረን	+0	1	+	10831601	\N
ስሩዓት	+0	1	+	10815800	\N
ስሩዕ	+0	3	+	10804574	\N
ስራሐን	+0	1	+	10858660	\N
ስራሐይ	+0	1	+	10835257	\N
ስራሑ	+0	1	+	10820958	\N
ስራሕ	+0	44	+	10811555	\N
ስራሕና	+0	1	+	10804664	\N
ስርሐይ	+0	1	+	10848691	\N
ስርሑ	+0	3	+	10833304	\N
ስርሒት	+0	1	+	10811926	\N
ስርሓቱ	+0	1	+	10863517	\N
ስርሓት	+0	1	+	10813396	\N
ስርሓዮ	+0	1	+	10830830	\N
ስርቂ	+0	2	+	10842605	\N
ስርዓተ	+0	2	+	10891467	\N
ስርዓተ-ሕጊ	+0	1	+	10840025	\N
ስርዓተ-ምሃብ	+0	1	+	10877561	\N
ስርዓተ-ጸጥታ	+0	1	+	10896161	\N
ስርዓተ-ጽሕፈት	+0	1	+	10881119	\N
ስርዓተ-ፍትሒ	+0	1	+	10814039	\N
ስርዓታ	+0	1	+	10880489	\N
ስርዓት	+0	7	+	10833714	\N
ስርዓት-ኣመጋግባ	+0	1	+	10824782	\N
ስርዓት'ዚ	+0	1	+	10826884	\N
ስሱዕ	+0	2	+	10839962	\N
ስሳን	+0	1	+	10898554	\N
ስስዕቲ	+0	1	+	10880642	\N
ስቓይ	+0	1	+	10815887	\N
ስቓይን	+0	1	+	10824567	\N
ስቓይካ	+0	1	+	10874744	\N
ስቕ	+0	1	+	10821241	\N
ስቕታ	+0	1	+	10864042	\N
ስቖር	+0	1	+	10848670	\N
ስብሒ	+0	2	+	10807380	\N
ስብርባር	+0	2	+	10837517	\N
ስብእና	+0	1	+	10831091	\N
ስብእናይ	+0	1	+	10891317	\N
ስቪላዊ	+0	1	+	10839686	\N
ስቱድዮ	+0	1	+	10833282	\N
ስቲቭ	+0	1	+	10811786	\N
ስታር	+0	1	+	10830944	\N
ስታድዮም	+0	1	+	10809579	\N
ስቴፈን	+0	1	+	10826828	\N
ስነ	+0	10	+	10853338	\N
ስነ-ልቦናዊ	+0	2	+	10824567	\N
ስነ-ስርዓት	+0	1	+	10811288	\N
ስነ-ቀመም	+0	1	+	10858976	\N
ስነ-ኣእምሮዊ	+0	1	+	10852887	\N
ስነይ	+0	1	+	10847766	\N
ስነ-ጥበበኛ	+0	5	+	10886884	\N
ስነጥበበኛ	+0	1	+	10853452	\N
ስነ-ጥበበኛታት	+0	1	+	10837802	\N
ስነ-ጥበባዊ	+0	1	+	10813396	\N
ስነ-ጥበብ	+0	2	+	10818213	\N
ስነ-ጽሑፍ	+0	1	+	10811742	\N
ስነ-ፍልጠተኛ	+0	1	+	10811615	\N
ስነ-ፍልጠታዊ	+0	2	+	10880413	\N
ስነ-ፍልጠት	+0	6	+	10818968	\N
ስኒ	+0	1	+	10886458	\N
ስንብታኺ	+0	1	+	10855252	\N
ስኖም	+0	1	+	10855433	\N
ስኢሉ	+0	1	+	10816408	\N
ስኢላቶ	+0	1	+	10837849	\N
ስኢሎሙዎ	+0	1	+	10825026	\N
ስኢኑ	+0	1	+	10826694	\N
ስኢና	+0	1	+	10863345	\N
ስኢኖሞ	+0	1	+	10818787	\N
ስኣሎ	+0	1	+	10898515	\N
ስእለ-ኣእምሮ	+0	2	+	10837739	\N
ስእሉ	+0	1	+	10886909	\N
ስእሊ	+0	10	+	10826817	\N
ስእልታት	+0	5	+	10891659	\N
ስእልን	+0	1	+	10887037	\N
ስክሪን	+0	1	+	10842696	\N
ስክፍታ	+0	2	+	10864176	\N
ስኮት	+0	1	+	10811793	\N
ስኮትላንድ	+0	1	+	10863423	\N
ስኽፍክፍ	+0	1	+	10869280	\N
ስዉራን	+0	1	+	10881119	\N
ስዊንግ	+0	1	+	10833956	\N
ስዊዘርላንድ	+0	1	+	10848647	\N
ስዊድን	+0	1	+	10842641	\N
ስዊድንኛን	+0	1	+	10877639	\N
ስዑራት	+0	1	+	10875517	\N
ስዒመ	+0	1	+	10835252	\N
ስዒመናኦም	+0	1	+	10877429	\N
ስዒመዮ	+0	1	+	10883992	\N
ስዒሙኒ	+0	1	+	10855428	\N
ስዒማታ	+0	1	+	10842239	\N
ስዒምካ	+0	1	+	10848508	\N
ስዒረዩ	+0	1	+	10804620	\N
ስዒረዮ	+0	1	+	10893789	\N
ስዒራ	+0	1	+	10840688	\N
