32	0x20	 	3735927	4059116	fra	« Oh. Vous êtes vivantes ? » « Oui. Où est tout le monde ? » « J’sais pas. »	Danquebec	2015-04-10 22:37:09	2015-04-10 22:37:09
281	0x119	ę	1	11362089	fra	Dire « Je t'aime » en kabyle n'est pas aussi aisé qu'en français et en anglais puisque l'expression "ḥemmleɣ-kem", ressemblant étrangement à la formule polonaise « Kocham Cię » n'est pas aussi fluide, phonétiquement parlant. En russe, c'est encore plus laborieux puisqu'on dit « Ya tibya lyublyu" (Я тебя люблю) ». Enfin, l'essentiel est de le clamer avec sincérité.	AmarMecheri	2022-12-22 21:45:48	2022-12-22 21:45:48
285	0x11d	ĝ	1	1440633	fra	L’alphabet de l'espéranto comprend vingt huit lettres : a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.	martin9	2012-02-17 14:09:57	2012-02-17 14:09:57
287	0x11f	ğ	1	11072079	fra	Muğla est une province de la Turquie.	janTuki	2022-08-20 17:19:18	2022-08-20 17:19:18
293	0x125	ĥ	1	1440633	fra	L’alphabet de l'espéranto comprend vingt huit lettres : a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.	martin9	2012-02-17 14:09:57	2012-02-17 14:09:57
299	0x12b	ī	1	6460330	fra	Singapour se nomme « Xīnjiāpō » en chinois.	GB3	2017-11-12 14:08:25	2017-11-12 14:08:25
304	0x130	İ	1	12174956	fra	Nous célébrons les 1ère et 2ème victoires d'İnönü ainsi que la bataille de Sakarya d'une manière plus locale.	xallace	2023-11-23 21:44:33	2023-11-23 21:44:33
309	0x135	ĵ	1	1440633	fra	L’alphabet de l'espéranto comprend vingt huit lettres : a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.	martin9	2012-02-17 14:09:57	2012-02-17 14:09:57
314	0x13a	ĺ	1	9942249	fra	L'alphabet slovaque se compose de 46 lettres : a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Adelpa	2021-04-07 13:47:44	2021-04-07 14:02:00
318	0x13e	ľ	1	9942249	fra	L'alphabet slovaque se compose de 46 lettres : a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Adelpa	2021-04-07 13:47:44	2021-04-07 14:02:00
326	0x146	ņ	1	1175977	fra	Andris Bērziņš va devenir le nouveau président de la Lettonie.	Sibelius	2011-10-14 15:01:40	2011-10-14 15:01:40
328	0x148	ň	1	9942249	fra	L'alphabet slovaque se compose de 46 lettres : a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Adelpa	2021-04-07 13:47:44	2021-04-07 14:02:00
333	0x14d	ō	9	487808	fra	Le Shi Tennō-ji est le temple le plus ancien du Japon.	franzmimm	2010-08-30 13:22:42	2010-08-30 13:22:42
338	0x152	Œ	11	11645182	fra	Œil pour œil et dent pour dent.	Adelpa	2023-04-02 06:19:18	2023-04-02 06:19:18
339	0x153	œ	5090	10733506	fra	J'ai dû faire contre mauvaise fortune bon cœur.	lbdx	2022-03-24 07:40:29	2022-03-24 07:40:29
341	0x155	ŕ	1	9942249	fra	L'alphabet slovaque se compose de 46 lettres : a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Adelpa	2021-04-07 13:47:44	2021-04-07 14:02:00
348	0x15c	Ŝ	1	10613051	fra	« Ŝafoj » est le pluriel de « ŝafo ».	Rovo	2022-01-08 14:02:15	2022-01-08 14:02:15
349	0x15d	ŝ	2	1440633	fra	L’alphabet de l'espéranto comprend vingt huit lettres : a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.	martin9	2012-02-17 14:09:57	2012-02-17 14:09:57
351	0x15f	ş	1	8304973	fra	L'alphabet kurde se compose de trente-et-une lettres : a, b, c, ç, d, e, ê, f, g, h, i, î, j, k, l, m, n, o, p, q, r, s, ş, t, u, û, v, w, x, y, z.	Adelpa	2019-11-05 20:35:45	2019-11-05 20:35:45
353	0x161	š	6	1175977	fra	Andris Bērziņš va devenir le nouveau président de la Lettonie.	Sibelius	2011-10-14 15:01:40	2011-10-14 15:01:40
354	0x162	Ţ	3	9035317	fra	« Ţeriel » est une mauvaise fée qui se transforme souvent en ogresse.	AmarMecheri	2020-09-13 10:28:26	2020-09-13 10:28:26
357	0x165	ť	1	9942249	fra	L'alphabet slovaque se compose de 46 lettres : a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Adelpa	2021-04-07 13:47:44	2021-04-07 14:02:00
365	0x16d	ŭ	5	4123179	fra	Il ne faut pas employer "anstataŭi" dans le sens de "anstataŭigi".	nimfeo	2015-04-28 13:25:15	2015-04-28 13:25:15
380	0x17c	ż	2	11347089	fra	« Peut-être qu'on ira à la montagne ? Qu'en penses-tu, Bożena ? » « Ou peut-être à la mer ? »	Micsmithel	2022-12-18 17:17:39	2022-12-18 17:17:39
382	0x17e	ž	2	9942249	fra	L'alphabet slovaque se compose de 46 lettres : a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Adelpa	2021-04-07 13:47:44	2021-04-07 14:02:00
400	0x190	Ɛ	3	11830649	fra	Partez vers At Ɛidel.	slahatuvelli	2023-06-08 13:08:40	2023-06-08 13:08:40
468	0x1d4	ǔ	1	10009407	fra	Il était une fois un homme nommé Xiàng Yǔ. C'était un chef de guerre invincible.	Rovo	2021-05-05 14:43:45	2021-05-05 14:43:45
487	0x1e7	ǧ	4	7460819	fra	Maziǧh aime monter à vélo.	Talwit	2018-11-13 22:37:13	2018-11-13 22:37:13
537	0x219	ș	3	11096933	fra	La municipalité d'Iași est bordée par les județe de Botoșani au nord, de Suceava au nord-ouest, de Neamț à l'ouest et de Vaslui au sud.	Micsmithel	2022-09-04 16:46:53	2022-09-04 16:46:53
539	0x21b	ț	3	11096933	fra	La municipalité d'Iași est bordée par les județe de Botoșani au nord, de Suceava au nord-ouest, de Neamț à l'ouest et de Vaslui au sud.	Micsmithel	2022-09-04 16:46:53	2022-09-04 16:46:53
596	0x254	ɔ	1	990440	fra	Beaucoup de germanophones disent [ˌd͡ʒɔʁnaˈlɪsmʊs], et beaucoup disent [ʒelanˈtiːnə], sans qu’il y ait à cela d’explication compréhensible.	\N	2011-07-14 18:48:07	2023-11-19 13:21:45
601	0x259	ə	2	5880325	fra	L’Azerbaïdjan s’appelle « Azərbaycan » en azéri.	siglepri	2017-02-18 16:36:34	2017-02-18 16:36:34
603	0x25b	ɛ	9	11812275	fra	Personne n'a avoué la vérité sur l'appartenance des paroles de cette chanson qui sont du poète Belɛid At Urejdal, et non de Yeḥyaten Akli ou Ukil Ɛmer.	slahatuvelli	2023-06-01 07:26:11	2023-06-01 07:26:11
611	0x263	ɣ	12	11209240	fra	Je me balade à Iɣrem.	LdjuherTaqvaylit	2022-10-26 22:15:18	2022-10-26 22:15:18
618	0x26a	ɪ	1	990440	fra	Beaucoup de germanophones disent [ˌd͡ʒɔʁnaˈlɪsmʊs], et beaucoup disent [ʒelanˈtiːnə], sans qu’il y ait à cela d’explication compréhensible.	\N	2011-07-14 18:48:07	2023-11-19 13:21:45
641	0x281	ʁ	1	990440	fra	Beaucoup de germanophones disent [ˌd͡ʒɔʁnaˈlɪsmʊs], et beaucoup disent [ʒelanˈtiːnə], sans qu’il y ait à cela d’explication compréhensible.	\N	2011-07-14 18:48:07	2023-11-19 13:21:45
650	0x28a	ʊ	1	990440	fra	Beaucoup de germanophones disent [ˌd͡ʒɔʁnaˈlɪsmʊs], et beaucoup disent [ʒelanˈtiːnə], sans qu’il y ait à cela d’explication compréhensible.	\N	2011-07-14 18:48:07	2023-11-19 13:21:45
658	0x292	ʒ	2	990440	fra	Beaucoup de germanophones disent [ˌd͡ʒɔʁnaˈlɪsmʊs], et beaucoup disent [ʒelanˈtiːnə], sans qu’il y ait à cela d’explication compréhensible.	\N	2011-07-14 18:48:07	2023-11-19 13:21:45
712	0x2c8	ˈ	2	990440	fra	Beaucoup de germanophones disent [ˌd͡ʒɔʁnaˈlɪsmʊs], et beaucoup disent [ʒelanˈtiːnə], sans qu’il y ait à cela d’explication compréhensible.	\N	2011-07-14 18:48:07	2023-11-19 13:21:45
716	0x2cc	ˌ	1	990440	fra	Beaucoup de germanophones disent [ˌd͡ʒɔʁnaˈlɪsmʊs], et beaucoup disent [ʒelanˈtiːnə], sans qu’il y ait à cela d’explication compréhensible.	\N	2011-07-14 18:48:07	2023-11-19 13:21:45
720	0x2d0	ː	1	990440	fra	Beaucoup de germanophones disent [ˌd͡ʒɔʁnaˈlɪsmʊs], et beaucoup disent [ʒelanˈtiːnə], sans qu’il y ait à cela d’explication compréhensible.	\N	2011-07-14 18:48:07	2023-11-19 13:21:45
865	0x361	͡	1	990440	fra	Beaucoup de germanophones disent [ˌd͡ʒɔʁnaˈlɪsmʊs], et beaucoup disent [ʒelanˈtiːnə], sans qu’il y ait à cela d’explication compréhensible.	\N	2011-07-14 18:48:07	2023-11-19 13:21:45
913	0x391	Α	2	12046592	fra	« ’Αρκτος (árktos) » signifie ours en langue hellénique.	Rovo	2023-09-10 14:37:46	2023-09-10 14:37:46
945	0x3b1	α	1	792929	fra	Non, ce n'est pas juste. Il faut mettre α égale à β.	felix63	2011-03-14 14:04:46	2021-04-25 16:43:12
946	0x3b2	β	1	792929	fra	Non, ce n'est pas juste. Il faut mettre α égale à β.	felix63	2011-03-14 14:04:46	2021-04-25 16:43:12
949	0x3b5	ε	4	8120047	fra	Tout ce qui est en train de se passer a été prédit par Muḥend-u-Yahya dans « Tixurdas n Saεid Weḥsen », si ce n'est plus. J'en mets ma main sur le feu.	AmarMecheri	2019-08-21 18:06:12	2021-06-04 23:23:59
954	0x3ba	κ	2	12046592	fra	« ’Αρκτος (árktos) » signifie ours en langue hellénique.	Rovo	2023-09-10 14:37:46	2023-09-10 14:37:46
959	0x3bf	ο	2	12046592	fra	« ’Αρκτος (árktos) » signifie ours en langue hellénique.	Rovo	2023-09-10 14:37:46	2023-09-10 14:37:46
960	0x3c0	π	4	546600	fra	Comme π est transcendant, la quadrature du cercle - un problème classique de géométrie - est impossible.	MUIRIEL	2010-10-05 15:50:09	2010-10-05 21:13:11
961	0x3c1	ρ	2	12046592	fra	« ’Αρκτος (árktos) » signifie ours en langue hellénique.	Rovo	2023-09-10 14:37:46	2023-09-10 14:37:46
962	0x3c2	ς	2	12046586	fra	« ’Αρκτος (árktos) » signifie ours en grec.	Rovo	2023-09-10 14:32:34	2023-09-10 14:32:34
964	0x3c4	τ	2	12046586	fra	« ’Αρκτος (árktos) » signifie ours en grec.	Rovo	2023-09-10 14:32:34	2023-09-10 14:32:34
1057	0x421	С	1	8815269	fra	С'est triste d'oublier un ami.	carlosalberto	2020-06-04 09:42:50	2020-06-04 09:42:50
1071	0x42f	Я	1	11362089	fra	Dire « Je t'aime » en kabyle n'est pas aussi aisé qu'en français et en anglais puisque l'expression "ḥemmleɣ-kem", ressemblant étrangement à la formule polonaise « Kocham Cię » n'est pas aussi fluide, phonétiquement parlant. En russe, c'est encore plus laborieux puisqu'on dit « Ya tibya lyublyu" (Я тебя люблю) ». Enfin, l'essentiel est de le clamer avec sincérité.	AmarMecheri	2022-12-22 21:45:48	2022-12-22 21:45:48
1072	0x430	а	4	11989718	fra	Le mot « зачистка / zatchistka » à la sonorité sinistre désigne en termes militaires une opération de nettoyage.	Rovo	2023-08-10 13:59:41	2023-08-10 14:02:29
1073	0x431	б	2	11362089	fra	Dire « Je t'aime » en kabyle n'est pas aussi aisé qu'en français et en anglais puisque l'expression "ḥemmleɣ-kem", ressemblant étrangement à la formule polonaise « Kocham Cię » n'est pas aussi fluide, phonétiquement parlant. En russe, c'est encore plus laborieux puisqu'on dit « Ya tibya lyublyu" (Я тебя люблю) ». Enfin, l'essentiel est de le clamer avec sincérité.	AmarMecheri	2022-12-22 21:45:48	2022-12-22 21:45:48
1077	0x435	е	2	11362089	fra	Dire « Je t'aime » en kabyle n'est pas aussi aisé qu'en français et en anglais puisque l'expression "ḥemmleɣ-kem", ressemblant étrangement à la formule polonaise « Kocham Cię » n'est pas aussi fluide, phonétiquement parlant. En russe, c'est encore plus laborieux puisqu'on dit « Ya tibya lyublyu" (Я тебя люблю) ». Enfin, l'essentiel est de le clamer avec sincérité.	AmarMecheri	2022-12-22 21:45:48	2022-12-22 21:45:48
1079	0x437	з	1	11989718	fra	Le mot « зачистка / zatchistka » à la sonorité sinistre désigne en termes militaires une opération de nettoyage.	Rovo	2023-08-10 13:59:41	2023-08-10 14:02:29
1080	0x438	и	1	11989718	fra	Le mot « зачистка / zatchistka » à la sonorité sinistre désigne en termes militaires une opération de nettoyage.	Rovo	2023-08-10 13:59:41	2023-08-10 14:02:29
1082	0x43a	к	1	11989718	fra	Le mot « зачистка / zatchistka » à la sonorité sinistre désigne en termes militaires une opération de nettoyage.	Rovo	2023-08-10 13:59:41	2023-08-10 14:02:29
1083	0x43b	л	3	11362089	fra	Dire « Je t'aime » en kabyle n'est pas aussi aisé qu'en français et en anglais puisque l'expression "ḥemmleɣ-kem", ressemblant étrangement à la formule polonaise « Kocham Cię » n'est pas aussi fluide, phonétiquement parlant. En russe, c'est encore plus laborieux puisqu'on dit « Ya tibya lyublyu" (Я тебя люблю) ». Enfin, l'essentiel est de le clamer avec sincérité.	AmarMecheri	2022-12-22 21:45:48	2022-12-22 21:45:48
1086	0x43e	о	1	11058895	fra	En toki pona, « telo » signifie « eau ». En russe, « тело » signifie « corps ». Et l'eau est le principal constituant du corps (humain).	carlosalberto	2022-08-13 11:06:47	2022-08-14 20:54:53
1089	0x441	с	2	11989718	fra	Le mot « зачистка / zatchistka » à la sonorité sinistre désigne en termes militaires une opération de nettoyage.	Rovo	2023-08-10 13:59:41	2023-08-10 14:02:29
1090	0x442	т	3	11058895	fra	En toki pona, « telo » signifie « eau ». En russe, « тело » signifie « corps ». Et l'eau est le principal constituant du corps (humain).	carlosalberto	2022-08-13 11:06:47	2022-08-14 20:54:53
1095	0x447	ч	1	11989718	fra	Le mot « зачистка / zatchistka » à la sonorité sinistre désigne en termes militaires une opération de nettoyage.	Rovo	2023-08-10 13:59:41	2023-08-10 14:02:29
1102	0x44e	ю	2	11362089	fra	Dire « Je t'aime » en kabyle n'est pas aussi aisé qu'en français et en anglais puisque l'expression "ḥemmleɣ-kem", ressemblant étrangement à la formule polonaise « Kocham Cię » n'est pas aussi fluide, phonétiquement parlant. En russe, c'est encore plus laborieux puisqu'on dit « Ya tibya lyublyu" (Я тебя люблю) ». Enfin, l'essentiel est de le clamer avec sincérité.	AmarMecheri	2022-12-22 21:45:48	2022-12-22 21:45:48
1103	0x44f	я	1	11362089	fra	Dire « Je t'aime » en kabyle n'est pas aussi aisé qu'en français et en anglais puisque l'expression "ḥemmleɣ-kem", ressemblant étrangement à la formule polonaise « Kocham Cię » n'est pas aussi fluide, phonétiquement parlant. En russe, c'est encore plus laborieux puisqu'on dit « Ya tibya lyublyu" (Я тебя люблю) ». Enfin, l'essentiel est de le clamer avec sincérité.	AmarMecheri	2022-12-22 21:45:48	2022-12-22 21:45:48
1463	0x5b7	ַ	4	10074533	fra	En hébreu ancien, עַל kaj אַל ne se prononçaient pas de la même façon.	Rovo	2021-05-30 13:17:40	2021-05-30 13:17:40
1488	0x5d0	א	2	10074522	fra	En hébreu ancien, עַל et אַל n'étaient pas des homophones.	Rovo	2021-05-30 13:13:43	2021-05-30 13:13:43
1500	0x5dc	ל	4	10074522	fra	En hébreu ancien, עַל et אַל n'étaient pas des homophones.	Rovo	2021-05-30 13:13:43	2021-05-30 13:13:43
1506	0x5e2	ע	2	10074522	fra	En hébreu ancien, עַל et אַל n'étaient pas des homophones.	Rovo	2021-05-30 13:13:43	2021-05-30 13:13:43
7497	0x1d49	ᵉ	2	11782308	fra	Nous sommes au XXIᵉ siècle.	Fenrir	2023-05-21 22:26:19	2023-05-21 22:26:19
7693	0x1e0d	ḍ	7	8738552	fra	Les mots « qeṛṛeṭ » et « qeṛṛeḍ » ont la même racine que « qeṛṛiḍ » : ce sont les gelures des doigts qui peuvent provoquer jusqu'à leur amputation.	AmarMecheri	2020-05-05 02:30:13	2022-08-17 23:59:20
7716	0x1e24	Ḥ	4	11052317	fra	On a pas déménagé à Agni Ḥmed.	LdjuherTaqvaylit	2022-08-10 00:50:49	2022-08-10 00:50:49
7717	0x1e25	ḥ	17	8203646	fra	Si ce n'est plus, tout ce qui est en train de se passer a été prédit par Muḥend-u-Yahya dans "Tixurdas n Saεid Weḥsen". J'en mets ma main sur le feu.	AmarMecheri	2019-09-22 19:32:36	2019-09-22 19:32:36
7747	0x1e43	ṃ	1	11838038	fra	Les Sud-Coréens sont très anticoṃmunistes.	Amastan	2023-06-11 10:29:16	2023-06-11 10:29:16
7770	0x1e5a	Ṛ	1	11812547	fra	Elles se dirigent vers At Ṛzin.	slahatuvelli	2023-06-01 08:38:15	2023-06-01 08:38:15
7771	0x1e5b	ṛ	9	8738552	fra	Les mots « qeṛṛeṭ » et « qeṛṛeḍ » ont la même racine que « qeṛṛiḍ » : ce sont les gelures des doigts qui peuvent provoquer jusqu'à leur amputation.	AmarMecheri	2020-05-05 02:30:13	2022-08-17 23:59:20
7779	0x1e63	ṣ	1	11621196	fra	« Aṣerbek » est un coup violent. Il peut tuer. C'est une castagne impitoyable. Autre exemple : Il l'a étalé d'une gifle magistrale.	AmarMecheri	2023-03-24 20:43:52	2023-03-24 20:43:52
7788	0x1e6c	Ṭ	2	11802219	fra	Ṭawes avait un large sourire quand elle a entendu le mot " perdrix ".	slahatuvelli	2023-05-29 09:44:03	2023-05-29 09:44:03
7789	0x1e6d	ṭ	3	12172108	fra	Obéissez-moi s'il vous plaîṭ.	slahatuvelli	2023-11-22 09:15:59	2023-11-24 11:37:20
7827	0x1e93	ẓ	7	8353099	fra	Ttarrant iman-nsent d tiɛeẓẓugin.	Talwit	2019-11-28 22:17:36	2019-11-28 22:17:49
7869	0x1ebd	ẽ	1	1408657	fra	« ẽ » est une lettre de l'alphabet Guarani.	Quonpi	2012-02-02 09:18:18	2018-08-26 04:58:57
8201	0x2009	 	213	1815321	fra	Pourquoi vous êtes-vous détourné lorsque vous l'avez rencontré ?	sacredceltic	2012-09-03 22:03:40	2012-09-03 22:03:58
8202	0x200a	 	5	11260270	fra	Inscrire un nom sur une carte ou changer le nom d’ un endroit, c’ est une forme d’ imposition.	Rovo	2022-11-20 20:57:58	2022-11-20 20:57:58
8203	0x200b	​	34	1319070	fra	Des nuages ​​noirs flottent dans le ciel.	rene1596	2011-12-24 11:21:02	2011-12-24 11:21:02
8211	0x2013	–	73	10579901	fra	Quelle est la nature de l'instruction qui permet à un organisme de se construire un nez – n'importe quel nez ?	carlosalberto	2021-12-24 22:26:39	2021-12-24 22:28:20
8212	0x2014	—	137	2798111	fra	Ils demandaient tout ce qui leur semblait beau : une bague, une ceinture, des sandales, la frange d’une robe, et, quand le Carthaginois dépouillé s’écriait : — « Mais je n’ai plus rien. Que veux-tu ? » Ils répondaient « Ta femme ! » D’autres disaient : — « Ta vie ! »	Scott	2013-10-18 23:25:33	2013-10-18 23:25:33
8213	0x2015	―	1	10019611	fra	« Comment le sais-tu ? ― C'est juste un pressentiment. »	lbdx	2021-05-10 07:19:32	2021-11-07 13:55:57
8216	0x2018	‘	9	2889709	fra	J‘estime que le travail coûtera plus de 10 000 $.	Popolon	2013-11-30 21:35:09	2013-11-30 21:35:09
8217	0x2019	’	19217	5697312	fra	Thomas a passé ses vacances d’été dans une villa au bord de la Méditerranée.	Blabla	2016-12-20 19:00:12	2016-12-20 19:00:12
8220	0x201c	“	18	11591002	fra	« Nous utilisons le mot “pharisien” pour les faux dévots, ou pour ceux qui commettent le péché d'ajouter aux écritures. » « Oh, j'ai toujours appelé ce genre de personnes des chrétiens. »	Rovo	2023-03-12 14:58:17	2023-03-12 14:58:17
8221	0x201d	”	18	3224899	fra	Si, en français, “trancher dans le vif” signifie “agir rapidement et énergiquement”, en espéranto ça veut dire “critiquer vigoureusement et efficacement ”.	nimfeo	2014-05-02 13:48:38	2014-05-02 13:48:38
8230	0x2026	…	146	11017475	fra	C'est qu'il m'est égal de regarder des jouets, si je n'ai pas le droit de les prendre et d'en faire ce que je veux ; de les découdre et de les casser, de souffler dedans et de marcher dessus, si ça m'amuse…	samir_t	2022-07-23 15:09:12	2022-07-23 15:09:12
8239	0x202f	 	14451	427709	fra	À quelle heure ça ouvre et ça ferme ?	slist	2010-07-17 22:42:40	2010-07-18 11:11:45
8253	0x203d	‽	7	1042254	fra	Quoi, vous n’aimez pas la typographie à tout prix différente ‽	\N	2011-08-14 13:12:35	2023-11-19 13:20:18
8319	0x207f	ⁿ	1	6195321	fra	Les racines énièmes d'un nombre complexe w sont les solutions de l'équation zⁿ = w. Il en existe n.	sacredceltic	2017-08-11 08:56:56	2017-08-11 08:58:42
8322	0x2082	₂	4	6147142	fra	La formule chimique de l'eau est H₂O .	sicerabibax	2017-07-03 20:16:59	2017-08-14 12:26:44
8363	0x20ab	₫	1	2029539	fra	La monnaie du Vietnam c'est le dong. Son symbole c'est le "₫".	Amastan	2012-11-22 20:52:59	2012-11-23 22:26:03
8364	0x20ac	€	14	1049949	fra	En effectuant un don de 100€ a cette association, on peut bénéficier d'une remise d'impôt de 66€.	manuk7	2011-08-17 19:51:10	2011-08-17 19:51:10
8450	0x2102	ℂ	1	638468	fra	On appelle espace préhilbertien complexe tout ℂ-espace vectoriel muni d'un produit scalaire hermitien.	qdii	2010-11-27 19:29:15	2016-09-24 05:10:19
8474	0x211a	ℚ	1	8550724	fra	Un ensemble ordonné possède la « propriété de la borne supérieure » si toute partie non vide et majorée possède une borne supérieure. C'est le cas de ℝ mais pas de ℚ.	Aiji	2020-02-14 13:36:21	2020-02-14 13:46:58
8477	0x211d	ℝ	3	5311512	fra	ℝ est archimédien : pour tout réel x, il existe un entier naturel n strictement plus grand que x.	Aiji	2016-08-01 06:27:55	2016-08-08 03:24:37
8482	0x2122	™	1	1270415	fra	Mon détecteur de faux compte version 3000 nouvelle génération, édition de luxe™ n'a reconnu aucun motif « à la bora » dans son comportement.	sacredceltic	2011-11-29 20:21:16	2011-11-29 20:21:16
8594	0x2192	→	2	1866275	fra	Tu as ajouté un commentaire, non pas une traduction. Pour ajouter une traduction, clique sur le symbole « あ→а » au-dessus de la phrase.	Aiji	2012-09-25 23:06:11	2016-10-27 16:26:26
8722	0x2212	−	6	1157936	fra	Le complexe d'infériorité − c'est quoi exactement ?	Quazel	2011-10-06 20:04:33	2011-10-06 20:04:33
8730	0x221a	√	2	5402168	fra	La racine carrée de 3 est √3 ou -√3.	alexisslay	2016-09-05 08:58:17	2016-09-05 08:58:17
8834	0x2282	⊂	1	416313	fra	Nous utilisons le symbole ⊂ pour noter l'inclusion stricte.	jerom	2010-07-01 11:25:31	2010-07-01 11:25:31
9633	0x25a1	□	3	1302976	fra	Veux-tu être ma copine ? □ Oui. □ Non. □ Peut-être.	sacredceltic	2011-12-16 14:16:53	2011-12-16 14:16:59
9815	0x2657	♗	2	9967572	fra	L'ouverture Ruy López, également connue sous le nom d'ouverture espagnole (1. e4 e5 2. ♘f3 ♘c6 3. ♗b5), est peut-être la plus célèbre et certainement l'une des lignes du jeu d'échecs les plus étudiées.	carlosalberto	2021-04-18 10:51:54	2021-09-08 20:50:47
9816	0x2658	♘	4	9967736	fra	Ruy López de Segura, prêtre et célèbre joueur d'échecs espagnol du XVIe siècle, a écrit un livre de 150 pages, appelé Libro del Ajedrez, sur les études exhaustives qu'il a faites sur l'ouverture (1. e4 e5 2. ♘f3 ♘c6 3. ♗b5) qui porte son nom.	carlosalberto	2021-04-18 11:54:54	2021-09-08 20:44:20
9835	0x266b	♫	1	9983883	fra	Un, deux, un deux trois quatre ! ♫	gillux	2021-04-25 03:10:50	2021-04-25 03:10:50
10140	0x279c	➜	2	12197792	fra	Algèbre élémentaire : a) soit x le nombre de phrases en galicien ; b) soit x + 700 le nombre de phrases en roumain ; c) aujourd'hui, x + 700 = 2x ; d) quelle est la valeur de x ? Solution : 2x = x + 700 ➜ 2x - x = 700 ➜ x = 700. Conclusion : il existe aujourd'hui 700 phrases en galicien et 1 400 phrases en roumain.	carlosalberto	2023-12-06 19:29:48	2023-12-06 19:29:48
11621	0x2d65	ⵥ	1	8335970	fra	Le drapeau berbère a une bande supérieure de couleur bleue comme la mer Méditerranée, puis une bande verte comme les plaines de Tamazgha, enfin une bande jaune représentant le désert. Sur ces bandes est apposée la lettre Aza (yaz) ⵥ, symbolisant le tifinagh, écriture ancienne des Imazighen, de couleur rouge, comme le sang et la liberté.	AmarMecheri	2019-11-21 03:36:11	2019-11-24 08:55:26
12354	0x3042	あ	2	534544	fra	Vous avez ajouté un commentaire, non pas une traduction. Pour ajouter une traduction, cliquez sur le symbole « あ→а » au-dessus de la phrase.	sacredceltic	2010-09-26 18:01:39	2021-02-18 23:44:26
20040	0x4e48	么	1	380552	fra	Si j'utilise du chinois simplifié pour rechercher "什么", j'espère aussi trouver dans les résultats "甚麼".	sysko	2010-04-18 23:33:08	2010-04-18 23:33:08
20160	0x4ec0	什	1	380552	fra	Si j'utilise du chinois simplifié pour rechercher "什么", j'espère aussi trouver dans les résultats "甚麼".	sysko	2010-04-18 23:33:08	2010-04-18 23:33:08
29978	0x751a	甚	1	380552	fra	Si j'utilise du chinois simplifié pour rechercher "什么", j'espère aussi trouver dans les résultats "甚麼".	sysko	2010-04-18 23:33:08	2010-04-18 23:33:08
40636	0x9ebc	麼	1	380552	fra	Si j'utilise du chinois simplifié pour rechercher "什么", j'espère aussi trouver dans les résultats "甚麼".	sysko	2010-04-18 23:33:08	2010-04-18 23:33:08
49888	0xc2e0	신	2	3219562	fra	Quelle serait la meilleure façon de traduire «허신» en espagnol ?	Dreamk33	2014-05-01 07:38:08	2014-11-13 17:30:48
54728	0xd5c8	허	2	3219560	fra	Quelle serait la meilleure manière de traduire «허신» en espagnol ?	Dreamk33	2014-05-01 07:37:45	2014-05-01 07:37:45
127777	0x1f321	🌡	1	10249017	fra	Divers emojis sont largement utilisés pendant la pandémie de COVID-19 : 🦠🌡🧼🤧😷🤒🤧🤮.	Micsmithel	2021-08-18 09:41:11	2021-08-18 09:41:11
128567	0x1f637	😷	1	10249017	fra	Divers emojis sont largement utilisés pendant la pandémie de COVID-19 : 🦠🌡🧼🤧😷🤒🤧🤮.	Micsmithel	2021-08-18 09:41:11	2021-08-18 09:41:11
